dolares,capital,capital_pesos,ciiu,Vencido,Días vencido,tipo_operacion,tasa_interes,plazo,output_1,ciiu_emb1,ciiu_emb2,plazo_emb1,plazo_emb2
1,33468.75,1054868.0625,32100,0,0,2,5.813,6,0,-0.97431225,0.76103,0.03569989,0.686754
0,2019000.0,2019000.0,51900,0,0,1,18.0,2,0,0.8072708,-0.23176387,0.04101171,0.36117008
0,400000.0,400000.0,51900,0,0,1,18.0,2,0,0.8072708,-0.23176387,0.04101171,0.36117008
1,38000.0,1197684.0,51900,0,0,1,6.0,2,0,0.8072708,-0.23176387,0.04101171,0.36117008
1,16900.0,532654.2,51900,0,0,1,6.0,2,0,0.8072708,-0.23176387,0.04101171,0.36117008
1,11000.0,346698.0,51900,0,0,1,6.0,2,0,0.8072708,-0.23176387,0.04101171,0.36117008
1,21386.87,674071.36866,90000,1,33,2,6.5,5,1,-0.26089063,0.19164342,-0.14429104,0.9848039
1,39375.0,1241021.25,1401,0,0,2,5.1,6,0,0.1894225,-0.32241976,0.03569989,0.686754
1,22960.0,723653.28,1401,1,1,2,5.1,5,0,0.1894225,-0.32241976,-0.14429104,0.9848039
1,20000.0,630360.0,25110,0,0,1,6.0,3,0,0.09737022,0.30261186,1.1681741,0.7304368
1,26300.0,828923.4,60220,0,0,2,5.23,6,0,0.30126727,0.16430633,0.03569989,0.686754
1,68100.0,2146375.8,60230,1,9,1,6.0,3,0,0.22463928,-0.4531752,1.1681741,0.7304368
1,25000.0,787950.0,34200,1,23,1,6.4,3,0,0.046759028,-0.89071375,1.1681741,0.7304368
1,80000.0,2521440.0,36100,0,0,1,5.0,3,0,0.3362454,0.5756545,1.1681741,0.7304368
1,35675.0,1124404.65,1211,0,0,2,5.699,5,0,-0.8034214,0.115811124,-0.14429104,0.9848039
1,57000.0,1796526.0,51430,0,0,1,6.0,2,0,0.8529021,1.0706525,0.04101171,0.36117008
1,26000.0,819468.0,28990,0,0,1,7.5,3,0,-0.24228032,0.59642714,1.1681741,0.7304368
1,24000.0,756432.0,28990,0,0,1,7.5,3,0,-0.24228032,0.59642714,1.1681741,0.7304368
1,30000.0,945540.0,29300,0,0,1,6.4,2,0,-0.069583565,0.84571373,0.04101171,0.36117008
1,20000.0,630360.0,29300,0,0,1,6.4,2,0,-0.069583565,0.84571373,0.04101171,0.36117008
1,2737.15,86269.4937,29300,0,0,2,6.5,4,0,-0.069583565,0.84571373,-0.23936123,0.14529034
1,2138.33,67395.88494,29300,0,0,2,6.5,4,0,-0.069583565,0.84571373,-0.23936123,0.14529034
1,38000.0,1197684.0,24230,0,0,1,6.0,3,0,1.3851802,1.4488579,1.1681741,0.7304368
1,15000.0,472770.0,24230,0,0,1,5.9,3,0,1.3851802,1.4488579,1.1681741,0.7304368
1,13000.0,409734.0,24230,0,0,1,6.0,4,0,1.3851802,1.4488579,-0.23936123,0.14529034
1,57000.0,1796526.0,51900,0,0,1,6.0,3,0,0.8072708,-0.23176387,1.1681741,0.7304368
1,23000.0,724914.0,51900,0,0,1,6.0,3,0,0.8072708,-0.23176387,1.1681741,0.7304368
1,20000.0,630360.0,93090,0,0,1,8.0,3,0,-0.09393495,0.6802091,1.1681741,0.7304368
1,10000.0,315180.0,93090,0,0,1,8.0,3,0,-0.09393495,0.6802091,1.1681741,0.7304368
1,72500.0,2229882.5,71110,0,0,1,7.0,2,0,-0.7509599,0.6434941,0.04101171,0.36117008
1,50000.0,1537850.0,51430,0,0,1,7.5,3,0,0.8529021,1.0706525,1.1681741,0.7304368
1,20000.0,615140.0,51430,0,0,1,7.5,3,0,0.8529021,1.0706525,1.1681741,0.7304368
1,11842.06,364226.23942,51430,0,0,2,7.5,4,0,0.8529021,1.0706525,-0.23936123,0.14529034
1,30000.0,922710.0,52310,0,0,1,5.8,3,0,1.3962417,-0.13528237,1.1681741,0.7304368
1,20000.0,615140.0,72900,0,0,1,8.0,3,0,-0.9066446,1.394121,1.1681741,0.7304368
1,80000.0,2460560.0,51211,0,0,1,6.0,3,0,-0.24880093,0.45012644,1.1681741,0.7304368
1,75000.0,2306775.0,50300,0,0,1,8.0,2,0,0.041681875,0.19871044,0.04101171,0.36117008
1,10000.0,307570.0,51502,0,0,1,6.4,2,0,0.9997455,-0.37260506,0.04101171,0.36117008
1,1414.22,43497.16454,51502,0,0,2,7.8,4,0,0.9997455,-0.37260506,-0.23936123,0.14529034
1,25500.0,784303.5,51390,0,0,1,8.0,2,0,0.4813622,-0.86792165,0.04101171,0.36117008
1,80000.0,2460560.0,75230,1,1,1,6.0,3,0,-0.15355697,0.1140225,1.1681741,0.7304368
1,35000.0,1076495.0,32100,0,0,1,5.5,2,0,-0.97431225,0.76103,0.04101171,0.36117008
1,33468.75,1029398.34375,32100,0,0,2,5.813,6,0,-0.97431225,0.76103,0.03569989,0.686754
1,19.0,584.383,32100,1,32,1,5.5,2,1,-0.97431225,0.76103,0.04101171,0.36117008
0,2019000.0,2019000.0,51900,0,0,1,18.0,2,0,0.8072708,-0.23176387,0.04101171,0.36117008
0,400000.0,400000.0,51900,0,0,1,18.0,2,0,0.8072708,-0.23176387,0.04101171,0.36117008
1,38000.0,1168766.0,51900,0,0,1,6.0,2,0,0.8072708,-0.23176387,0.04101171,0.36117008
1,16900.0,519793.3,51900,0,0,1,6.0,2,0,0.8072708,-0.23176387,0.04101171,0.36117008
1,11000.0,338327.0,51900,0,0,1,6.0,2,0,0.8072708,-0.23176387,0.04101171,0.36117008
1,6000.0,184542.0,51900,1,1,1,6.0,1,0,0.8072708,-0.23176387,-0.822244,0.017446453
1,5388.86,165745.16702,90000,0,0,2,6.5,5,0,-0.26089063,0.19164342,-0.14429104,0.9848039
1,39375.0,1211056.875,1401,1,30,2,5.1,6,1,0.1894225,-0.32241976,0.03569989,0.686754
1,11480.0,353090.36,1401,0,0,2,5.484,5,0,0.1894225,-0.32241976,-0.14429104,0.9848039
1,20000.0,615140.0,25110,1,11,1,6.0,3,0,0.09737022,0.30261186,1.1681741,0.7304368
1,26300.0,808909.1,60220,1,1,2,5.23,6,0,0.30126727,0.16430633,0.03569989,0.686754
1,68100.0,2094551.7,60230,1,41,1,6.0,3,1,0.22463928,-0.4531752,1.1681741,0.7304368
1,25000.0,768925.0,34200,0,0,1,6.4,3,0,0.046759028,-0.89071375,1.1681741,0.7304368
1,80000.0,2460560.0,36100,0,0,1,5.0,3,0,0.3362454,0.5756545,1.1681741,0.7304368
1,35675.0,1097255.975,1211,1,8,2,5.699,5,0,-0.8034214,0.115811124,-0.14429104,0.9848039
1,57000.0,1753149.0,51430,0,0,1,6.0,2,0,0.8529021,1.0706525,0.04101171,0.36117008
1,26000.0,799682.0,28990,0,0,1,7.5,3,0,-0.24228032,0.59642714,1.1681741,0.7304368
1,24000.0,738168.0,28990,1,6,1,7.5,3,0,-0.24228032,0.59642714,1.1681741,0.7304368
1,30000.0,922710.0,29300,1,1,1,6.4,2,0,-0.069583565,0.84571373,0.04101171,0.36117008
1,25000.0,768925.0,29300,0,0,1,6.4,3,0,-0.069583565,0.84571373,1.1681741,0.7304368
1,20000.0,615140.0,29300,0,0,1,6.4,2,0,-0.069583565,0.84571373,0.04101171,0.36117008
1,1372.18,42204.14026,29300,0,0,2,6.5,4,0,-0.069583565,0.84571373,-0.23936123,0.14529034
1,1071.94,32969.65858,29300,0,0,2,6.5,4,0,-0.069583565,0.84571373,-0.23936123,0.14529034
1,38000.0,1168766.0,24230,0,0,1,6.0,3,0,1.3851802,1.4488579,1.1681741,0.7304368
1,20000.0,615140.0,24230,0,0,1,5.0,4,0,1.3851802,1.4488579,-0.23936123,0.14529034
1,15000.0,461355.0,24230,0,0,1,5.9,3,0,1.3851802,1.4488579,1.1681741,0.7304368
1,13000.0,399841.0,24230,0,0,1,6.0,4,0,1.3851802,1.4488579,-0.23936123,0.14529034
1,57000.0,1753149.0,51900,0,0,1,6.0,3,0,0.8072708,-0.23176387,1.1681741,0.7304368
1,23000.0,707411.0,51900,0,0,1,6.0,3,0,0.8072708,-0.23176387,1.1681741,0.7304368
1,20000.0,615140.0,93090,0,0,1,8.0,3,0,-0.09393495,0.6802091,1.1681741,0.7304368
1,10000.0,307570.0,93090,0,0,1,8.0,3,0,-0.09393495,0.6802091,1.1681741,0.7304368
1,71000.0,2171393.0,71110,0,0,1,7.0,1,0,-0.7509599,0.6434941,-0.822244,0.017446453
1,50000.0,1529150.0,51430,0,0,1,7.5,3,0,0.8529021,1.0706525,1.1681741,0.7304368
1,20000.0,611660.0,51430,0,0,1,7.5,3,0,0.8529021,1.0706525,1.1681741,0.7304368
1,10180.76,311358.18308,51430,0,0,2,7.5,4,0,0.8529021,1.0706525,-0.23936123,0.14529034
1,30000.0,917490.0,52310,0,0,1,5.8,3,0,1.3962417,-0.13528237,1.1681741,0.7304368
1,20000.0,611660.0,72900,1,30,1,8.0,3,1,-0.9066446,1.394121,1.1681741,0.7304368
1,80000.0,2446640.0,51211,0,0,1,6.0,3,0,-0.24880093,0.45012644,1.1681741,0.7304368
1,75000.0,2293725.0,50300,0,0,1,8.0,2,0,0.041681875,0.19871044,0.04101171,0.36117008
1,10000.0,305830.0,51502,0,0,1,6.4,2,0,0.9997455,-0.37260506,0.04101171,0.36117008
1,24500.0,749283.5,51390,0,0,1,8.0,2,0,0.4813622,-0.86792165,0.04101171,0.36117008
1,60000.0,1834980.0,75230,0,0,1,6.0,4,0,-0.15355697,0.1140225,-0.23936123,0.14529034
1,35000.0,1070405.0,32100,0,0,1,5.5,2,0,-0.97431225,0.76103,0.04101171,0.36117008
1,26775.0,818859.825,32100,0,0,2,6.039,6,0,-0.97431225,0.76103,0.03569989,0.686754
0,2019000.0,2019000.0,51900,0,0,1,18.0,2,0,0.8072708,-0.23176387,0.04101171,0.36117008
0,400000.0,400000.0,51900,0,0,1,18.0,2,0,0.8072708,-0.23176387,0.04101171,0.36117008
1,38000.0,1162154.0,51900,0,0,1,6.0,2,0,0.8072708,-0.23176387,0.04101171,0.36117008
1,16900.0,516852.7,51900,0,0,1,6.0,2,0,0.8072708,-0.23176387,0.04101171,0.36117008
1,11000.0,336413.0,51900,0,0,1,6.0,2,0,0.8072708,-0.23176387,0.04101171,0.36117008
1,6000.0,183498.0,51900,0,0,1,6.0,2,0,0.8072708,-0.23176387,0.04101171,0.36117008
1,5388.86,164807.50538,90000,1,3,2,6.5,5,0,-0.26089063,0.19164342,-0.14429104,0.9848039
1,39375.0,1204205.625,1401,1,60,2,5.1,6,1,0.1894225,-0.32241976,0.03569989,0.686754
1,11480.0,351092.84,1401,0,0,2,5.484,5,0,0.1894225,-0.32241976,-0.14429104,0.9848039
1,20000.0,611660.0,25110,0,0,1,6.0,3,0,0.09737022,0.30261186,1.1681741,0.7304368
1,13150.0,402166.45,60220,0,0,2,5.552,6,0,0.30126727,0.16430633,0.03569989,0.686754
1,68100.0,2082702.3,60230,0,0,1,6.0,3,0,0.22463928,-0.4531752,1.1681741,0.7304368
1,25000.0,764575.0,34200,0,0,1,6.4,3,0,0.046759028,-0.89071375,1.1681741,0.7304368
1,80000.0,2446640.0,36100,0,0,1,5.0,3,0,0.3362454,0.5756545,1.1681741,0.7304368
1,35675.0,1091048.525,1211,1,38,2,5.699,5,1,-0.8034214,0.115811124,-0.14429104,0.9848039
1,57000.0,1743231.0,51430,0,0,1,6.0,2,0,0.8529021,1.0706525,0.04101171,0.36117008
1,23000.0,703409.0,51430,0,0,1,6.0,2,0,0.8529021,1.0706525,0.04101171,0.36117008
1,26000.0,795158.0,28990,1,9,1,7.5,3,0,-0.24228032,0.59642714,1.1681741,0.7304368
1,24000.0,733992.0,28990,1,36,1,7.5,3,1,-0.24228032,0.59642714,1.1681741,0.7304368
1,25000.0,764575.0,29300,0,0,2,6.4,4,0,-0.069583565,0.84571373,-0.23936123,0.14529034
1,25000.0,764575.0,29300,0,0,1,6.4,3,0,-0.069583565,0.84571373,1.1681741,0.7304368
1,20000.0,611660.0,29300,1,1,1,6.4,2,0,-0.069583565,0.84571373,0.04101171,0.36117008
1,38000.0,1162154.0,24230,0,0,1,6.0,3,0,1.3851802,1.4488579,1.1681741,0.7304368
1,20000.0,611660.0,24230,0,0,1,5.0,4,0,1.3851802,1.4488579,-0.23936123,0.14529034
1,13000.0,397579.0,24230,0,0,1,6.0,4,0,1.3851802,1.4488579,-0.23936123,0.14529034
1,12000.0,366996.0,24230,0,0,1,5.0,3,0,1.3851802,1.4488579,1.1681741,0.7304368
1,57000.0,1743231.0,51900,0,0,1,6.0,3,0,0.8072708,-0.23176387,1.1681741,0.7304368
1,23000.0,703409.0,51900,0,0,1,6.0,3,0,0.8072708,-0.23176387,1.1681741,0.7304368
1,20000.0,611660.0,93090,0,0,1,8.0,3,0,-0.09393495,0.6802091,1.1681741,0.7304368
1,10000.0,305830.0,93090,1,8,1,8.0,3,0,-0.09393495,0.6802091,1.1681741,0.7304368
1,70800.0,2106441.6,71110,0,0,1,7.0,2,0,-0.7509599,0.6434941,0.04101171,0.36117008
1,50000.0,1487600.0,51430,0,0,1,7.5,3,0,0.8529021,1.0706525,1.1681741,0.7304368
1,20000.0,595040.0,51430,0,0,1,7.5,3,0,0.8529021,1.0706525,1.1681741,0.7304368
1,8509.42,253172.26384,51430,0,0,2,7.5,4,0,0.8529021,1.0706525,-0.23936123,0.14529034
1,30000.0,892560.0,52310,0,0,1,5.8,3,0,1.3962417,-0.13528237,1.1681741,0.7304368
1,20000.0,595040.0,72900,1,59,1,8.0,3,1,-0.9066446,1.394121,1.1681741,0.7304368
1,80000.0,2380160.0,51211,0,0,1,6.0,3,0,-0.24880093,0.45012644,1.1681741,0.7304368
1,75000.0,2231400.0,50300,0,0,1,8.0,2,0,0.041681875,0.19871044,0.04101171,0.36117008
1,42000.0,1249584.0,51490,0,0,1,5.9,2,0,0.55587935,-0.3071757,0.04101171,0.36117008
1,10000.0,297520.0,51502,0,0,1,6.4,2,0,0.9997455,-0.37260506,0.04101171,0.36117008
1,23500.0,699172.0,51390,0,0,1,8.0,2,0,0.4813622,-0.86792165,0.04101171,0.36117008
1,60000.0,1785120.0,75230,0,0,1,6.0,4,0,-0.15355697,0.1140225,-0.23936123,0.14529034
1,35000.0,1041320.0,32100,0,0,1,5.5,2,0,-0.97431225,0.76103,0.04101171,0.36117008
1,26775.0,796609.8,32100,0,0,2,6.039,6,0,-0.97431225,0.76103,0.03569989,0.686754
0,2019000.0,2019000.0,51900,1,1,1,18.0,2,0,0.8072708,-0.23176387,0.04101171,0.36117008
0,400000.0,400000.0,51900,0,0,1,18.0,2,0,0.8072708,-0.23176387,0.04101171,0.36117008
1,38000.0,1130576.0,51900,0,0,1,6.0,2,0,0.8072708,-0.23176387,0.04101171,0.36117008
1,16900.0,502808.8,51900,0,0,1,6.0,2,0,0.8072708,-0.23176387,0.04101171,0.36117008
1,11000.0,327272.0,51900,0,0,1,6.0,2,0,0.8072708,-0.23176387,0.04101171,0.36117008
1,6000.0,178512.0,51900,0,0,1,6.0,2,0,0.8072708,-0.23176387,0.04101171,0.36117008
1,5388.86,160329.36272,90000,1,32,2,6.5,5,1,-0.26089063,0.19164342,-0.14429104,0.9848039
1,39375.0,1171485.0,1401,1,89,2,5.1,0,1,0.1894225,-0.32241976,0.033509936,0.56077063
1,11480.0,341552.96,1401,0,0,2,5.484,5,0,0.1894225,-0.32241976,-0.14429104,0.9848039
1,20000.0,595040.0,25110,0,0,1,6.0,3,0,0.09737022,0.30261186,1.1681741,0.7304368
1,13150.0,391238.8,60220,0,0,2,5.552,6,0,0.30126727,0.16430633,0.03569989,0.686754
1,68100.0,2026111.2,60230,0,0,1,6.0,3,0,0.22463928,-0.4531752,1.1681741,0.7304368
1,25000.0,743800.0,34200,0,0,1,6.4,3,0,0.046759028,-0.89071375,1.1681741,0.7304368
1,80000.0,2380160.0,36100,0,0,1,5.0,3,0,0.3362454,0.5756545,1.1681741,0.7304368
1,35675.0,1061402.6,1211,1,67,2,5.699,0,1,-0.8034214,0.115811124,0.033509936,0.56077063
1,57000.0,1695864.0,51430,0,0,1,6.0,2,0,0.8529021,1.0706525,0.04101171,0.36117008
1,23000.0,684296.0,51430,0,0,1,6.0,2,0,0.8529021,1.0706525,0.04101171,0.36117008
1,50000.0,1487600.0,28990,0,0,1,7.5,3,0,-0.24228032,0.59642714,1.1681741,0.7304368
1,30000.0,892560.0,29300,0,0,1,6.4,3,0,-0.069583565,0.84571373,1.1681741,0.7304368
1,25000.0,743800.0,29300,0,0,1,6.4,3,0,-0.069583565,0.84571373,1.1681741,0.7304368
1,22975.4,683564.1008,29300,0,0,2,6.4,4,0,-0.069583565,0.84571373,-0.23936123,0.14529034
1,38000.0,1130576.0,24230,0,0,1,6.0,3,0,1.3851802,1.4488579,1.1681741,0.7304368
1,20000.0,595040.0,24230,0,0,1,5.0,4,0,1.3851802,1.4488579,-0.23936123,0.14529034
1,13000.0,386776.0,24230,0,0,1,6.0,4,0,1.3851802,1.4488579,-0.23936123,0.14529034
1,12000.0,357024.0,24230,0,0,1,5.0,3,0,1.3851802,1.4488579,1.1681741,0.7304368
1,57000.0,1695864.0,51900,0,0,1,6.0,3,0,0.8072708,-0.23176387,1.1681741,0.7304368
1,23000.0,684296.0,51900,1,2,1,6.0,3,0,0.8072708,-0.23176387,1.1681741,0.7304368
1,20000.0,595040.0,93090,0,0,1,8.0,3,0,-0.09393495,0.6802091,1.1681741,0.7304368
1,10000.0,297520.0,93090,0,0,1,8.0,3,0,-0.09393495,0.6802091,1.1681741,0.7304368
1,70800.0,2038898.4,71110,0,0,1,7.0,2,0,-0.7509599,0.6434941,0.04101171,0.36117008
1,50000.0,1439900.0,51430,0,0,1,7.5,3,0,0.8529021,1.0706525,1.1681741,0.7304368
1,20000.0,575960.0,51430,0,0,1,7.0,3,0,0.8529021,1.0706525,1.1681741,0.7304368
1,15000.0,431970.0,51430,0,0,2,7.0,4,0,0.8529021,1.0706525,-0.23936123,0.14529034
1,6827.98,196632.16804,51430,0,0,2,7.5,4,0,0.8529021,1.0706525,-0.23936123,0.14529034
1,30000.0,863940.0,52310,0,0,1,5.8,3,0,1.3962417,-0.13528237,1.1681741,0.7304368
1,20000.0,575960.0,72900,0,0,1,8.0,4,0,-0.9066446,1.394121,-0.23936123,0.14529034
1,80000.0,2303840.0,51211,0,0,1,6.0,3,0,-0.24880093,0.45012644,1.1681741,0.7304368
1,75000.0,2159850.0,50300,0,0,1,8.0,2,0,0.041681875,0.19871044,0.04101171,0.36117008
1,37000.0,1065526.0,51490,0,0,1,5.9,2,0,0.55587935,-0.3071757,0.04101171,0.36117008
1,10000.0,287980.0,51502,1,7,1,6.4,2,0,0.9997455,-0.37260506,0.04101171,0.36117008
1,22500.0,647955.0,51390,0,0,1,8.0,2,0,0.4813622,-0.86792165,0.04101171,0.36117008
1,60000.0,1727880.0,75230,0,0,1,6.0,4,0,-0.15355697,0.1140225,-0.23936123,0.14529034
1,35000.0,1007930.0,32100,1,20,1,5.5,2,0,-0.97431225,0.76103,0.04101171,0.36117008
1,26775.0,771066.45,32100,0,0,2,6.039,6,0,-0.97431225,0.76103,0.03569989,0.686754
0,2019000.0,2019000.0,51900,1,2,1,18.0,2,0,0.8072708,-0.23176387,0.04101171,0.36117008
0,400000.0,400000.0,51900,0,0,1,18.0,2,0,0.8072708,-0.23176387,0.04101171,0.36117008
1,38000.0,1094324.0,51900,1,1,1,6.0,2,0,0.8072708,-0.23176387,0.04101171,0.36117008
1,16900.0,486686.2,51900,0,0,1,6.0,2,0,0.8072708,-0.23176387,0.04101171,0.36117008
1,11000.0,316778.0,51900,0,0,1,6.0,2,0,0.8072708,-0.23176387,0.04101171,0.36117008
1,6000.0,172788.0,51900,0,0,1,6.0,2,0,0.8072708,-0.23176387,0.04101171,0.36117008
1,39375.0,1133921.25,1401,1,122,2,5.1,0,1,0.1894225,-0.32241976,0.033509936,0.56077063
1,11480.0,330601.04,1401,0,0,2,5.484,5,0,0.1894225,-0.32241976,-0.14429104,0.9848039
1,20000.0,575960.0,25110,0,0,1,6.0,3,0,0.09737022,0.30261186,1.1681741,0.7304368
1,13150.0,378693.7,60220,0,0,2,5.552,6,0,0.30126727,0.16430633,0.03569989,0.686754
1,68100.0,1961143.8,60230,0,0,1,6.0,3,0,0.22463928,-0.4531752,1.1681741,0.7304368
1,25000.0,719950.0,34200,0,0,1,6.4,3,0,0.046759028,-0.89071375,1.1681741,0.7304368
1,80000.0,2303840.0,36100,0,0,1,5.0,4,0,0.3362454,0.5756545,-0.23936123,0.14529034
1,57000.0,1641486.0,51430,0,0,1,6.0,2,0,0.8529021,1.0706525,0.04101171,0.36117008
1,23000.0,662354.0,51430,0,0,1,6.0,2,0,0.8529021,1.0706525,0.04101171,0.36117008
1,50000.0,1439900.0,28990,0,0,1,7.5,3,0,-0.24228032,0.59642714,1.1681741,0.7304368
1,30000.0,863940.0,29300,0,0,1,6.4,3,0,-0.069583565,0.84571373,1.1681741,0.7304368
1,25000.0,719950.0,29300,0,0,1,6.4,3,0,-0.069583565,0.84571373,1.1681741,0.7304368
1,20940.3,603038.7594,29300,0,0,2,6.4,4,0,-0.069583565,0.84571373,-0.23936123,0.14529034
1,40000.0,1151920.0,24230,0,0,1,5.0,3,0,1.3851802,1.4488579,1.1681741,0.7304368
1,38000.0,1094324.0,24230,0,0,1,6.0,3,0,1.3851802,1.4488579,1.1681741,0.7304368
1,20000.0,575960.0,24230,0,0,1,5.0,4,0,1.3851802,1.4488579,-0.23936123,0.14529034
1,13000.0,374374.0,24230,0,0,1,6.0,4,0,1.3851802,1.4488579,-0.23936123,0.14529034
1,12000.0,345576.0,24230,0,0,1,5.0,3,0,1.3851802,1.4488579,1.1681741,0.7304368
1,57000.0,1641486.0,51900,0,0,1,6.0,3,0,0.8072708,-0.23176387,1.1681741,0.7304368
1,23000.0,662354.0,51900,0,0,1,6.0,4,0,0.8072708,-0.23176387,-0.23936123,0.14529034
1,20000.0,575960.0,93090,0,0,1,8.0,4,0,-0.09393495,0.6802091,-0.23936123,0.14529034
1,10000.0,287980.0,93090,0,0,1,8.0,3,0,-0.09393495,0.6802091,1.1681741,0.7304368
1,70800.0,2009304.0,71110,1,30,1,7.0,2,1,-0.7509599,0.6434941,0.04101171,0.36117008
1,50000.0,1419000.0,51430,0,0,1,7.5,3,0,0.8529021,1.0706525,1.1681741,0.7304368
1,20000.0,567600.0,51430,0,0,1,7.0,3,0,0.8529021,1.0706525,1.1681741,0.7304368
1,13788.4,391314.79199999996,51430,0,0,2,7.0,4,0,0.8529021,1.0706525,-0.23936123,0.14529034
1,5136.37,145770.1806,51430,0,0,2,7.5,4,0,0.8529021,1.0706525,-0.23936123,0.14529034
1,30000.0,851400.0,52310,0,0,1,5.8,3,0,1.3962417,-0.13528237,1.1681741,0.7304368
1,20000.0,567600.0,72900,0,0,1,8.0,4,0,-0.9066446,1.394121,-0.23936123,0.14529034
1,80000.0,2270400.0,51211,0,0,1,6.0,3,0,-0.24880093,0.45012644,1.1681741,0.7304368
1,75000.0,2128500.0,50300,0,0,1,8.0,3,0,0.041681875,0.19871044,1.1681741,0.7304368
1,28000.0,794640.0,51490,0,0,1,5.9,1,0,0.55587935,-0.3071757,-0.822244,0.017446453
1,35000.0,993300.0,51502,0,0,1,6.4,3,0,0.9997455,-0.37260506,1.1681741,0.7304368
1,25000.0,709500.0,51502,0,0,1,6.2,3,0,0.9997455,-0.37260506,1.1681741,0.7304368
1,22500.0,638550.0,51390,0,0,1,8.0,2,0,0.4813622,-0.86792165,0.04101171,0.36117008
1,60000.0,1702800.0,75230,0,0,1,6.0,4,0,-0.15355697,0.1140225,-0.23936123,0.14529034
1,35000.0,993300.0,32100,0,0,1,5.5,2,0,-0.97431225,0.76103,0.04101171,0.36117008
1,26775.0,759874.5,32100,0,0,2,6.039,6,0,-0.97431225,0.76103,0.03569989,0.686754
0,2019000.0,2019000.0,51900,0,0,1,18.0,2,0,0.8072708,-0.23176387,0.04101171,0.36117008
0,400000.0,400000.0,51900,0,0,1,18.0,2,0,0.8072708,-0.23176387,0.04101171,0.36117008
1,38000.0,1078440.0,51900,0,0,1,6.0,2,0,0.8072708,-0.23176387,0.04101171,0.36117008
1,16900.0,479622.0,51900,0,0,1,6.0,2,0,0.8072708,-0.23176387,0.04101171,0.36117008
1,11000.0,312180.0,51900,0,0,1,6.0,2,0,0.8072708,-0.23176387,0.04101171,0.36117008
1,6000.0,170280.0,51900,0,0,1,6.0,2,0,0.8072708,-0.23176387,0.04101171,0.36117008
1,29531.25,838096.875,1401,0,0,2,5.484,6,0,0.1894225,-0.32241976,0.03569989,0.686754
1,11480.0,325802.39999999997,1401,0,0,2,5.484,5,0,0.1894225,-0.32241976,-0.14429104,0.9848039
1,20000.0,567600.0,25110,0,0,1,6.0,3,0,0.09737022,0.30261186,1.1681741,0.7304368
1,13150.0,373197.0,60220,0,0,2,5.552,6,0,0.30126727,0.16430633,0.03569989,0.686754
1,68100.0,1932678.0,60230,0,0,1,6.0,3,0,0.22463928,-0.4531752,1.1681741,0.7304368
1,25000.0,709500.0,34200,0,0,1,6.4,3,0,0.046759028,-0.89071375,1.1681741,0.7304368
1,80000.0,2270400.0,36100,0,0,1,5.0,4,0,0.3362454,0.5756545,-0.23936123,0.14529034
1,57000.0,1617660.0,51430,0,0,1,6.0,3,0,0.8529021,1.0706525,1.1681741,0.7304368
1,23000.0,652740.0,51430,0,0,1,6.0,2,0,0.8529021,1.0706525,0.04101171,0.36117008
1,50000.0,1419000.0,28990,0,0,1,7.5,3,0,-0.24228032,0.59642714,1.1681741,0.7304368
1,65000.0,1844700.0,29300,0,0,1,6.2,2,0,-0.069583565,0.84571373,0.04101171,0.36117008
1,30000.0,851400.0,29300,0,0,1,6.4,3,0,-0.069583565,0.84571373,1.1681741,0.7304368
1,25000.0,709500.0,29300,0,0,1,6.4,3,0,-0.069583565,0.84571373,1.1681741,0.7304368
1,18894.65,536230.167,29300,0,0,2,6.4,4,0,-0.069583565,0.84571373,-0.23936123,0.14529034
1,40000.0,1135200.0,24230,0,0,1,5.0,3,0,1.3851802,1.4488579,1.1681741,0.7304368
1,35000.0,993300.0,24230,0,0,1,5.0,3,0,1.3851802,1.4488579,1.1681741,0.7304368
1,20000.0,567600.0,24230,0,0,1,5.0,4,0,1.3851802,1.4488579,-0.23936123,0.14529034
1,12000.0,340560.0,24230,0,0,1,5.0,3,0,1.3851802,1.4488579,1.1681741,0.7304368
1,10000.0,283800.0,24230,0,0,1,5.0,3,0,1.3851802,1.4488579,1.1681741,0.7304368
1,57000.0,1617660.0,51900,1,7,1,6.0,3,0,0.8072708,-0.23176387,1.1681741,0.7304368
1,23000.0,652740.0,51900,0,0,1,6.0,4,0,0.8072708,-0.23176387,-0.23936123,0.14529034
1,20000.0,567600.0,93090,0,0,1,8.0,4,0,-0.09393495,0.6802091,-0.23936123,0.14529034
1,10000.0,283800.0,93090,0,0,1,8.0,3,0,-0.09393495,0.6802091,1.1681741,0.7304368
1,70000.0,1979530.0,71110,0,0,2,7.0,4,0,-0.7509599,0.6434941,-0.23936123,0.14529034
1,50000.0,1413950.0,51430,0,0,1,7.5,3,0,0.8529021,1.0706525,1.1681741,0.7304368
1,20000.0,565580.0,51430,0,0,1,7.0,3,0,0.8529021,1.0706525,1.1681741,0.7304368
1,12569.95,355465.61605,51430,0,0,2,7.0,4,0,0.8529021,1.0706525,-0.23936123,0.14529034
1,3434.54,97125.35666,51430,0,0,2,7.5,4,0,0.8529021,1.0706525,-0.23936123,0.14529034
1,27000.0,763533.0,52310,0,0,1,5.8,3,0,1.3962417,-0.13528237,1.1681741,0.7304368
1,20000.0,565580.0,72900,0,0,1,8.0,4,0,-0.9066446,1.394121,-0.23936123,0.14529034
